rxn_id,ok,rmsd,ref_d1,ref_d2,gen_d1,gen_d2,dd1,dd2
1555,True,0.8414758130138141,2.574176477497221,2.168419404866134,2.5928911756977,2.2011649347711315,0.018714698200478885,0.03274552990499746
1556,True,0.657881536555012,2.081086823248852,2.4182441674901236,2.3227782203893255,2.835649211088882,0.24169139714047327,0.4174050435987584
1557,True,0.6841072766713202,2.030366184977478,2.63962855381207,2.1422958935508887,2.680326346431904,0.11192970857341056,0.04069779261983397
1558,True,1.0925714131133277,2.843379528413328,2.2192750963546635,2.5017686250301003,2.240775084899866,-0.3416109033832275,0.02149998854520252
1559,True,1.168633914942592,2.461380577338661,2.361456525473209,2.340624673340431,2.4528725537275675,-0.12075590399823,0.09141602825435857
1560,True,0.7280301575674234,2.64841469383101,2.2112714795565016,2.260768757793685,2.321584761339978,-0.387645936037325,0.11031328178347621
1561,True,0.48813979119375694,2.3352349223365088,2.518846880161634,2.345551696353333,2.310722975254498,0.010316774016824404,-0.20812390490713595
1562,True,0.7576087131891688,2.351487573452175,2.2739768918350953,2.5210611338372977,2.32378435017258,0.1695735603851225,0.04980745833748479
1563,True,0.4469540813963203,2.6254196517128454,2.1217883420360284,2.6147814219020296,2.239822171336153,-0.010638229810815858,0.11803382930012463
1564,True,0.667791694579159,2.382261823519825,2.5613188243559217,2.389083707736713,2.4535558275566096,0.006821884216888119,-0.10776299679931212
1565,True,0.802226463661821,2.3946937289766304,2.5423354532791302,1.986792653542387,2.261383443944215,-0.40790107543424337,-0.28095200933491515
1566,True,1.164163138120743,2.27501375857378,2.5041376322798232,2.310449851545582,2.323319497898212,0.035436092971801614,-0.1808181343816111
1567,True,0.6350764129449371,2.3221957716997075,2.5242059372008456,2.3447035483109584,2.5012607247188368,0.022507776611250918,-0.02294521248200887
1568,True,0.21060536995419554,2.7390725851828024,2.0290629858138955,2.535198690043248,2.0451344993584164,-0.20387389513955423,0.016071513544520855
1569,True,0.4605425643019914,2.114498815819011,2.251740275120557,2.3765948265975,2.5334860157178682,0.2620960107784893,0.2817457405973114
1570,True,0.8295509530502296,2.033848687218398,2.886623500389339,2.191026488835313,2.6198525617845365,0.15717780161691497,-0.2667709386048025
1571,True,0.699216731919585,2.4707237027842672,2.2176595403713346,2.6541890505414267,2.4591666853838925,0.1834653477571595,0.24150714501255788
1572,True,0.2527537226524752,2.388327095541982,2.781886554642371,2.4706113709031614,2.674676526681124,0.08228427536117922,-0.1072100279612469
1573,True,1.0223768704571952,2.415678366049587,2.388526124914693,2.323034142547414,2.542342038709583,-0.09264422350217272,0.15381591379489024
1574,True,0.6087666649046677,2.272439808883835,2.7623385687493123,2.4900428840710758,2.5298370694574386,0.21760307518724087,-0.2325014992918737
1575,True,0.9913409985005075,2.7074315625514895,2.342060608801574,2.2392716108525113,2.5175567385548634,-0.4681599516989783,0.17549612975328932
1576,True,0.7098574321153994,2.446832715123778,2.3908385037471684,2.2556650771302467,2.2342505102716212,-0.19116763799353143,-0.1565879934755472
1577,True,1.0270167622964306,2.4651351149582044,2.3597546374782272,2.387105217801888,2.0988022028152153,-0.07802989715631625,-0.2609524346630119
1578,True,1.4094621751817262,2.441514687750209,2.319260207781783,2.583775065297674,2.4528116611146484,0.14226037754746512,0.13355145333286522
1579,True,0.2637311033698754,2.770385697876742,2.2366904837504897,2.6297684749021157,2.095652899798295,-0.1406172229746261,-0.1410375839521949
1580,True,1.0061750340950955,2.5660381965590457,2.4157974326089513,2.2224302942918146,2.3683120707985257,-0.34360790226723115,-0.04748536181042562
1581,True,0.9801356841000832,2.63676406479609,2.4935605228869018,2.4932703809994217,2.011062372659038,-0.1434936837966685,-0.4824981502278636
1582,True,0.1116281972947933,2.448209444675843,2.2695906013640434,2.443428752731497,2.2715629741862764,-0.004780691944346049,0.0019723728222329484
1583,True,0.18093149328336755,2.6353484777159926,2.252666398271169,2.8996523782996815,2.421418005813329,0.2643039005836889,0.16875160754216
1584,True,1.5244378881616403,2.6443262931794176,1.9397336271251266,2.2487312173510197,2.2910245213923397,-0.3955950758283979,0.35129089426721305
1585,True,0.6647063611423399,2.3440458657842003,2.5332310933864677,2.328447886529136,2.4130740966155595,-0.015597979255064232,-0.12015699677090819
1586,True,0.4884294929663747,2.0258884481876094,2.5226731386368706,2.1857122111886094,2.668638137014646,0.15982376300099999,0.14596499837777532
1587,True,0.7544496784252286,2.336258164801142,2.5633033588126084,2.1776399439489533,2.204222170527055,-0.15861822085218868,-0.3590811882855536
1588,True,1.0727018396860204,2.4239448400695918,2.172900673477736,2.4220989207319756,2.5105939247777607,-0.001845919337616131,0.3376932513000246
1589,True,1.7924991233371501,2.853594490620558,2.230377728412835,2.68736048980668,2.5546946541905946,-0.16623400081387807,0.3243169257777594
1590,True,0.9737204907441466,2.484474578255934,2.764283276276149,2.4876814421159317,2.6672340083530357,0.0032068638599977994,-0.09704926792311319
1591,True,0.4551268678606264,2.299409568693668,2.347992001051111,2.341629896536385,2.3506446642955203,0.0422203278427169,0.002652663244409492
1592,True,0.8268537993751852,2.480899676548812,2.1516134661690516,2.49389416587593,2.0146040419675524,0.012994489327117886,-0.1370094242014992
1597,True,0.8386978311837493,2.505539917802149,2.678766198345797,2.3960103290566175,2.137285726291644,-0.10952958874553165,-0.5414804720541531
1600,True,0.6768539180311747,2.662143563164842,2.6709717762642122,2.321800094280944,2.4010004814764194,-0.34034346888389777,-0.2699712947877928
1601,True,0.913494763120615,2.9742289421798045,1.9564608191578996,2.328019313314432,2.0952107792814068,-0.6462096288653725,0.13874996012350715
1602,True,1.1906919613438067,2.3298874411653454,2.1199378071537853,2.5007089709286445,2.554349513236785,0.17082152976329912,0.4344117060829995
1603,True,0.6361756021873898,2.3405334768167703,2.281725781639853,2.3940653374296197,2.451948979821766,0.053531860612849425,0.17022319818191312
1604,True,1.1571811766233422,2.17885048752777,2.401071079122815,2.5259049197703383,2.762022523018051,0.3470544322425684,0.36095144389523615
1605,True,0.6052020755781038,2.4928539406471453,2.3208661925669043,2.675459833907061,2.6152386289503298,0.18260589325991594,0.2943724363834255
1606,True,0.5613002759743705,2.336828164007786,2.4280107073281205,2.4101362863641134,2.497050142983316,0.07330812235632722,0.06903943565519555
1607,True,0.6391529086115056,2.4841202713435595,2.3253877427431324,2.532196880497644,2.4319196447861926,0.048076609154084515,0.10653190204306018
1608,True,0.5622203916339815,2.3120564681252924,2.435241726995495,2.5833825738509963,2.6812204231226495,0.2713261057257039,0.24597869612715462
1609,True,1.108592825749511,2.9566308342605097,2.1020335530385807,2.5278307399193083,2.199763982755423,-0.42880009434120137,0.09773042971684243
1611,True,0.8061558831170895,2.3289912159774238,2.9491206940713703,2.1119955483722026,2.738249686850708,-0.21699566760522115,-0.21087100722066232
1612,True,0.8152001272437402,2.347394295873618,2.752081576352707,2.526576006714621,2.467665029255389,0.17918171084100276,-0.2844165470973179
1613,True,0.6614924502437054,2.3784267111054738,2.706828548781766,2.178920280087594,2.6578834529649713,-0.19950643101787957,-0.04894509581679474
1614,True,0.9679471825842292,2.345668771097062,2.743626379483912,1.923311976666552,2.555982051294375,-0.42235679443051,-0.18764432818953702
1615,True,0.282068549419001,2.6309260853737415,2.8946303377460825,2.3585564003930455,2.565802454585115,-0.272369684980696,-0.32882788316096745
1617,True,1.256352877545137,2.6464221388508675,2.8669520796309103,2.5662810096170294,2.55721712172158,-0.0801411292338381,-0.30973495790933026
1619,True,0.2885550053756661,2.220400820887977,2.4379438563880016,2.407051242384964,2.539289916635948,0.1866504214969873,0.10134606024794657
1620,True,1.2284886766248924,2.2716597599772728,2.2977784426267034,2.4471067838478158,2.3766492830390433,0.175447023870543,0.07887084041233994
1623,True,0.9455087622152837,2.492954879836376,2.2364611835889305,2.101677387205991,2.070734512639416,-0.391277492630385,-0.16572667094951443
1624,True,0.778304093614558,2.6460429746510163,2.1699507017902504,2.081678480559618,2.327333848408732,-0.5643644940913983,0.15738314661848163
1625,True,1.6467119578671119,2.207702164264917,2.60994030812967,2.365360212792546,2.6194825634399628,0.1576580485276291,0.009542255310292624
1627,True,0.8240922513271081,2.5922682079213946,2.446321555192612,2.5301364508527993,2.389753052700843,-0.062131757068595306,-0.056568502491769035
1628,True,0.3781950184444663,2.3968748087040344,2.625487455388046,2.1557171875777215,2.4427988709521298,-0.2411576211263129,-0.1826885844359163
1629,True,0.668789596320344,2.5324890196010723,2.0003562359239915,2.251992797003356,2.158713446390002,-0.2804962225977161,0.15835721046601048
1630,True,0.8927398305192293,2.128234822781546,2.121542789787658,2.4274092586881593,2.76930315693118,0.2991744359066133,0.6477603671435217
1631,True,0.9102895587252131,2.334266021472274,2.276293791319565,2.6453187266665994,2.4241665884237413,0.31105270519432526,0.14787279710417645
1632,True,0.8819848198821449,2.1246056693419604,2.4684998024913836,2.3554434233320065,2.8607075324559137,0.23083775399004614,0.3922077299645301
1634,True,0.37731102654873355,2.372718438015771,2.968908917195002,2.2322773006615915,2.689714482677297,-0.14044113735417962,-0.27919443451770487
1635,True,0.37362151376907154,2.185043019507854,2.8021723597773214,2.0851680268987915,2.6181865429546844,-0.0998749926090623,-0.18398581682263693
1636,True,0.8714737629753448,2.341068617704317,2.648024509403189,2.225678121146452,2.668844416938912,-0.11539049655786515,0.020819907535722937
1637,True,0.20481315960095922,2.3212107848276085,2.514539530987731,2.5449748527056215,2.607233118028574,0.22376406787801306,0.09269358704084274
1638,True,0.2517486880972072,2.3116592039052812,2.52980715747268,2.6083256772634815,2.5894935352307793,0.2966664733582003,0.05968637775809915
1639,True,1.5473794715104594,2.381687911398133,2.0822860000729966,2.3855242936870296,2.3813943653660137,0.0038363822888967114,0.2991083652930171
1640,True,0.5743361744655866,2.448678102589232,2.291785185003167,2.5339620023080456,2.444353412315003,0.08528389971881367,0.15256822731183606
1641,True,0.7987374518346361,2.353390880113204,2.385383527946816,2.528938586809296,2.6446557836711,0.17554770669609177,0.25927225572428414
1642,True,0.2653217548954964,2.637980241965432,2.108915017443804,2.355178536018236,2.14031134859604,-0.2828017059471959,0.03139633115223628
1643,True,0.506259754167743,2.4806383134991687,2.0822420991085546,2.582195890717433,2.1349117014064074,0.10155757721826442,0.05266960229785278
1644,True,0.283799736639808,2.2577427736126188,2.1767465558259187,2.4544542239394076,2.2355126779891004,0.19671145032678883,0.05876612216318167
1645,True,0.9083939653962214,2.455896972716893,2.1100018849754614,2.4040525878803067,2.3024630165561835,-0.051844384836586155,0.1924611315807221
1646,True,1.5400144674501628,2.14320584566672,2.0808261211595744,2.2339415861483487,1.5860939683401483,0.09073574048162891,-0.4947321528194262
1647,True,1.1986479936385925,2.24794488070771,1.8807983291676968,1.9129931488123526,2.685557420317987,-0.3349517318953572,0.80475909115029
1648,True,0.6280727082751515,2.3708856103574463,2.5226052915587087,2.4941105930984695,2.6125503437080404,0.12322498274102323,0.08994505214933168
1649,True,0.24647739846673652,2.561040196014112,2.3635952886228218,2.6134763741279547,2.4287093208062176,0.052436178113842935,0.06511403218339584
1650,True,0.29210041217641786,2.972943182908143,2.1220067412004138,2.8385696220431162,2.3139430066017184,-0.13437356086502694,0.1919362654013046
1651,True,0.6725524435940264,1.9397859854117927,2.4348222907226718,2.1345748223006846,2.3017185700797564,0.19478883688889193,-0.1331037206429153
1652,True,0.39758067968270655,1.9954489323708586,2.3242569233413075,2.1904107209251875,2.656641798727296,0.19496178855432889,0.3323848753859884
1653,True,0.8311618999408591,2.2652791073949365,2.305528606133526,2.383511596295894,2.602706463488728,0.11823248890095739,0.29717785735520197
1654,True,0.8119697758726031,2.472777119535847,2.5207099271832134,2.451134705118835,2.54076959320498,-0.021642414417011757,0.020059666021766454
1655,True,0.6075656716531229,2.628788505110292,2.7543987662283027,2.339529286867125,2.8145736800112378,-0.289259218243167,0.06017491378293505
1656,True,0.36785777656697527,2.422191848491775,2.8050877516576906,2.4753410171758152,2.6239774736906565,0.053149168684040404,-0.18111027796703416
1657,True,0.5735156538256839,2.381972631685763,2.595762499863961,2.3254917355243387,2.6688753427751175,-0.056480896161424266,0.0731128429111565
1658,True,0.9081787699512379,3.0095018717555235,2.258698752312933,2.7293300669589233,2.111032375840077,-0.2801718047966002,-0.14766637647285608
1659,True,0.9519525806307853,2.9318292819500935,2.274249693415391,2.9476102043080594,2.686173217201378,0.01578092235796591,0.41192352378598684
1660,True,0.6252532538985485,2.1955987644831647,2.7595376961368006,2.4934077928932923,2.788023221980226,0.2978090284101276,0.028485525843425563
1661,True,0.6905757768638147,2.6400784153695134,2.2858889697227203,2.457777354219865,2.386518480756644,-0.18230106114964828,0.1006295110339237
1662,True,0.9087323646431206,2.302175399508039,2.487895283085685,2.509890126787625,2.734816260924671,0.20771472727958562,0.24692097783898603
1663,True,0.45817743454151855,2.4322998738025703,2.402045101200225,2.6553078007588877,2.46916385647571,0.22300792695631744,0.06711875527548505
1664,True,0.9732533678401556,2.3995490437580145,2.295814673748733,2.360568800120429,2.2333857711799365,-0.038980243637585676,-0.062428902568796296
1665,True,0.5689057107609712,2.740559348618453,2.2443658736489467,2.875037666248218,2.287902135341676,0.13447831762976525,0.04353626169272928
1666,True,0.3495862195227588,2.359269189325372,2.777674196895669,2.492051030583844,2.694085391431756,0.1327818412584718,-0.08358880546391267
1667,True,1.1619485835595071,2.3387235021267476,2.1314436729362565,2.3457310029116725,2.2891192894047703,0.007007500784924847,0.1576756164685138
1668,True,0.9470542124078922,2.30307997394793,3.122152688851075,2.123205313663754,2.7245625291255475,-0.1798746602841761,-0.3975901597255276
1669,True,0.6876566504785092,2.191318682391952,2.9981582603158228,2.4520436287460305,2.56547299405022,0.2607249463540784,-0.43268526626560266
1670,True,0.4111303510335177,2.5430028337380985,2.3223659132229786,2.648729097507331,2.445086526804931,0.10572626376923244,0.12272061358195252
1671,True,1.141512608233094,2.51837715686114,2.3783905130150513,2.387738958906731,2.180124012466493,-0.13063819795440912,-0.19826650054855843
1672,True,0.82539306876865,2.4561978865107754,2.5580046006604444,2.0962308303600534,2.5115736292235193,-0.359967056150722,-0.046430971436925095
1673,True,1.2586411684752583,2.7460290265763763,2.276363004224063,2.4245968940568243,2.491229479022958,-0.32143213251955194,0.2148664747988951
1675,True,0.32400509951996453,2.2110605843576514,2.952001382858755,2.1045730861896907,2.6541066573747556,-0.10648749816796066,-0.2978947254839994
1676,True,0.10662703818152797,2.366150398622201,2.080488262812362,2.2814825982191933,2.1196430062276996,-0.08466780040300748,0.039154743415337645
1677,True,0.11503245066687069,2.42703185049146,2.0585793497701275,2.335629867245236,2.088630132904579,-0.09140198324622384,0.030050783134451642
1678,True,1.0904786479140363,2.5546187382269,2.4153970550822486,2.473109583879776,2.554383311511802,-0.08150915434712402,0.13898625642955365
1680,True,1.4196108684303552,2.344333618515078,2.409556231943965,2.3998963737199155,2.410219868673603,0.055562755204837444,0.0006636367296377621
1681,True,1.138829192460369,2.4736253742432384,2.835787494665283,2.2153373243391172,2.663970426540993,-0.25828804990412113,-0.17181706812428965
1682,True,0.5578263136202191,2.3675152282086804,2.6576117503126753,2.4238098977289866,2.5059627864373804,0.05629466952030615,-0.15164896387529492
1684,True,0.2684372969976976,2.5448462254721798,2.8145075944114986,2.5406559592760685,2.4603782609649683,-0.004190266196111292,-0.3541293334465303
1686,True,0.19598251834407263,1.9267861730352955,2.572233823702659,2.489367402631038,2.488963885051167,0.5625812295957424,-0.08326993865149213
1687,True,1.0366665122415217,2.5307879291042936,2.7358924646630394,2.3216294723062503,2.5273181957541477,-0.20915845679804335,-0.20857426890889164
1688,True,1.4452513415031432,2.4515970355872105,2.5229449319000206,2.2887646418024286,2.3757105483917864,-0.16283239378478198,-0.14723438350823415
1689,True,1.3745317345188899,1.9604711173847984,2.489978126389868,1.888621712161014,2.456409886468665,-0.07184940522378436,-0.03356823992120317
1690,True,1.9411071044705301,2.265862809748198,2.0538837767020803,2.5776220147624436,2.0758780254078033,0.3117592050142455,0.021994248705722974
1692,True,1.1240669457427306,2.7773135693507855,2.166355198161188,2.641574197589574,2.4276709597744093,-0.13573937176121165,0.2613157616132211
1693,True,0.5919008211711937,2.3725918287181216,2.4344598103686166,2.5445898232483364,2.5258441343560767,0.1719979945302148,0.0913843239874601
1694,True,0.9763595888241757,2.4207374780632454,2.384568059796155,2.4254187869271155,2.1095224854592094,0.004681308863870193,-0.27504557433694554
1695,True,0.23803765232961518,2.2420876101526455,2.6763522870690997,2.302568590259582,2.7713552608018337,0.06048098010693659,0.09500297373273403
1696,True,0.6431563911166299,2.2452452796075533,2.6610807216617838,2.273329581158218,2.724664619023964,0.02808430155066466,0.06358389736218006
1697,True,0.9586029989245591,1.9855583894965163,3.055889148987574,2.4469950943757532,2.7767637727566963,0.46143670487923694,-0.27912537623087763
1698,True,0.7437012830430424,2.7241638721266384,2.1180732269447153,2.60923318792725,2.1432405198360263,-0.11493068419938846,0.02516729289131092
1699,True,0.6297269859595537,2.559242819741808,2.2241094227353115,2.6735999205748793,2.5365868004911643,0.11435710083307127,0.3124773777558527
1700,True,1.2035991705737685,2.2250044805348144,2.1206080587887994,3.201115046776826,2.348538315760039,0.9761105662420118,0.2279302569712396
1701,True,1.593019422546043,2.3243848783925607,2.0526030828438313,2.2924983776940824,2.0915559284697602,-0.031886500698478315,0.038952845625928934
1702,True,0.9921618080851069,2.032336128375422,2.120648918609584,2.3083935748623974,2.242907385869064,0.27605744648697517,0.12225846725947997
1703,True,0.2223612116747273,2.5697949986137028,2.6714445434258973,2.3097691328015886,2.5826202279833947,-0.2600258658121142,-0.08882431544250258
1704,True,0.6670523481703844,2.4619391714662653,2.740792983754884,2.3907880978003884,2.605077638225395,-0.07115107366587692,-0.13571534552948927
1706,True,0.9424777360970388,2.834393832426962,2.5994840385930438,2.6266910869529365,2.454328778841376,-0.20770274547402545,-0.14515525975166765
1707,True,0.6637830899326667,2.4548671810507385,2.1364299871748664,2.402496633356226,2.322857136415841,-0.05237054769451266,0.18642714924097437
1708,True,0.7139935909855807,2.129302049334476,2.4693774490547207,2.2039603527436693,2.5255421198487267,0.07465830340919322,0.056164670794006
1710,True,0.9381078171101246,2.659387499801411,2.361475801802763,2.1796877457968606,2.3720738843764964,-0.47969975400455045,0.010598082573733514
1711,True,0.4238657564873447,2.0757718769171145,2.6804242647760073,1.9503842667825744,2.71612686735469,-0.12538761013454014,0.03570260257868263
1715,True,0.4478149583281411,2.3733716379867693,2.804592951374584,2.153339885516915,2.667997505756705,-0.2200317524698545,-0.13659544561787884
1717,True,0.9447773659917487,2.5048257547781643,2.284462851459835,2.504926198850178,2.0490369927702625,0.00010044407201359462,-0.23542585868957255
1718,True,0.19237594580541428,2.485954829416657,2.2831472395358126,2.578222045590915,2.247736614544729,0.0922672161742577,-0.035410624991083495
1719,True,0.7335363473869198,2.5128009817333328,2.3246486344607007,2.3043170260016304,2.2662277985482837,-0.20848395573170242,-0.05842083591241698
1720,True,0.23123624051147995,2.575045673090091,2.2870228685782745,2.615099995203625,2.1825981977938587,0.0400543221135341,-0.10442467078441586
1721,True,1.0517739245399014,2.3635619498756535,2.4195681720092126,2.7079846449980103,2.487628500103663,0.3444226951223568,0.06806032809445028
1722,True,0.5007940717854051,2.4317047191425196,2.270549394485837,2.6168130331815833,2.3446413833819024,0.1851083140390637,0.07409198889606561
1723,True,0.7906165773699841,2.293555180282349,2.4649056493910675,2.337985050845706,2.574031463931628,0.04442987056335701,0.10912581454056047
1724,True,0.3005768920959512,2.3588240208629387,2.370951826482352,2.458634656858965,2.735075179515912,0.09981063599602624,0.3641233530335599
1725,True,0.40941906787581483,2.3692757959342767,2.364519398841972,2.4241902984266726,2.5292879886934583,0.05491450249239582,0.16476858985148635
1726,True,0.5882274696974572,2.0624852875596473,2.5087305555399926,2.088995608661732,2.502351132807105,0.02651032110208451,-0.0063794227328877184
1727,True,0.7576512875019702,2.0513962467792517,2.4274882937925777,1.9884531155081329,2.5478265886062577,-0.06294313127111884,0.12033829481367997
1728,True,1.4655659018910798,1.998748899937158,3.0630442901629746,2.6783721729955676,2.3153291347931506,0.6796232730584095,-0.747715155369824
1729,True,1.0004238054935923,3.1353717675739823,2.0045634144371687,2.5959082470079715,2.259339626684089,-0.5394635205660108,0.25477621224692015
1730,True,0.977800184203105,2.5294724351729942,2.4151816818409335,2.320676276785498,2.341368434503421,-0.20879615838749643,-0.0738132473375126
1731,True,0.19280976371393369,2.4401610086836487,2.614201349131317,2.3196626698962075,2.440306049587428,-0.1204983387874412,-0.17389529954388916
1732,True,0.5043454257633941,2.099415563365195,3.1540304975538835,2.167879771414688,2.820721074921446,0.06846420804949283,-0.33330942263243735
1733,True,0.6999070378731705,2.2938443946571443,2.8878049450404366,2.2858198565525676,2.6682648322619706,-0.008024538104576706,-0.21954011277846597
1734,True,0.7898505225282749,2.2899973301731165,2.682308207402721,2.078461234070532,2.3664886062928767,-0.21153609610258428,-0.3158196011098444
1735,True,0.40248480512620594,2.105830902280618,3.109425073980719,2.0291747933241235,2.810163894441212,-0.07665610895649433,-0.29926117953950726
1736,True,1.4486999211442049,2.3782745037106205,2.4677376122472987,2.3802156451676812,2.3523315925068897,0.0019411414570607022,-0.11540601974040898
1737,True,0.5930065311873562,2.548382742878314,2.33490041301551,2.502767193222334,2.370581666818927,-0.045615549655980026,0.0356812538034168
1738,True,0.17345234788073635,2.1965037579981512,2.402034403188264,2.2618194394966635,2.3955201951096132,0.0653156814985123,-0.006514208078650885
1739,True,0.2044503668828467,2.3955843157568055,2.2111139874054437,2.642381294814584,2.422106512515501,0.24679697905777864,0.21099252511005728
1740,True,0.568284038567721,2.1593907280990163,3.1353230283497107,1.9684545992735012,2.629517183416568,-0.19093612882551514,-0.5058058449331426
1743,True,0.2633161349929804,2.3338969779105505,2.08492770064096,2.4322026777559063,2.420890447167942,0.09830569984535575,0.3359627465269823
1744,True,0.30933642221787766,2.4204765089956974,2.0176458560163626,2.4245436112109844,2.20176392719542,0.004067102215286944,0.18411807117905754
1745,True,0.6899876401698607,2.0407568460745145,2.6531606718779774,2.230913419344193,2.7567321490801384,0.1901565732696784,0.10357147720216098
1746,True,0.49004168704397877,2.0438682546827716,2.464037685040551,2.1551596783730433,2.6594037315744297,0.11129142369027178,0.19536604653387846
1748,True,1.3889237465968216,2.610948384208313,2.2164293169194456,2.7920031046157527,2.334243043417073,0.18105472040743953,0.11781372649762734
1749,True,1.1205043028844621,3.11500100272857,2.165281391459318,2.650737856506373,2.320972067604434,-0.46426314622219733,0.15569067614511578
1750,True,0.2993886275202508,2.665581703324811,2.127973151287393,2.615287852165226,2.1435522810743386,-0.05029385115958496,0.015579129786945423
1751,True,0.9680582113912645,2.658390053716723,2.1066608040688464,2.6410677712661976,2.3146459052779544,-0.01732228245052525,0.20798510120910807
1752,True,0.36036971145274255,2.1270030005855656,2.392586391104823,2.2041018286585583,2.3954830398587674,0.07709882807299273,0.002896648753944575
1753,True,0.6029545497003401,2.4849087918472987,2.154123622473882,2.3722958425670693,1.9389101335930967,-0.11261294928022947,-0.2152134888807853
1754,True,0.7631976984235745,2.133205721912446,2.5657343172082334,2.244945206045127,2.6427106392932997,0.11173948413268109,0.07697632208506633
1755,True,0.8898112456671227,2.151304230344932,2.499521377084021,1.9149177296387958,2.3844159141527723,-0.23638650070613632,-0.11510546293124868
1756,True,0.9193156837030919,2.152094553522219,2.5484710861612694,2.2361445883763866,2.319763142017305,0.08405003485416751,-0.22870794414396434
1757,True,0.389325179266829,2.5641771573157732,2.2770349706800728,2.724489601936297,2.4847240051969557,0.16031244462052374,0.20768903451688292
1758,True,1.1601824120988504,2.475076928360006,2.5097214346815466,2.5703901986410544,2.5512310798522346,0.09531327028104863,0.041509645170688
1759,True,0.35681981666628454,2.5164594740428465,2.568597346471416,2.5702022309625754,2.512532979386539,0.05374275691972885,-0.05606436708487683
1760,True,1.2202812157591494,2.478771402166807,2.1609052608571253,2.257638203492535,2.472848958551654,-0.22113319867427217,0.3119436976945287
1761,True,1.234579781646386,2.44507291674502,2.143684720871985,2.3148300901921504,2.6681397765743085,-0.13024282655286967,0.5244550557023233
1762,True,1.0583207557847232,2.457582799663116,2.631164321797481,2.7336290717580907,2.5439102974307093,0.27604627209497457,-0.08725402436677188
1763,True,0.5375347505909335,2.4688809898210975,2.810612870282921,2.479590592033491,2.7864614926840456,0.010709602212393587,-0.024151377598875534
1764,True,0.8227059065550698,2.2513766515845366,2.8229758101691202,2.278563738717221,2.58298825131397,0.02718708713268425,-0.23998755885515033
1765,True,0.498795701772245,2.2844728924414928,2.4186275481975312,2.3936274569945093,2.4868949522054606,0.10915456455301653,0.06826740400792941
1766,True,0.3652735732751471,2.3077419858814374,2.564285837674888,2.2412433190729204,2.3593713847364093,-0.06649866680851702,-0.20491445293847876
1767,True,0.5422605339959603,2.557817031650231,2.2491289742698175,2.4058163132901482,2.3598572362670587,-0.15200071836008267,0.11072826199724117
1768,True,0.4540434582971445,2.2627992901271643,2.420685522243647,2.2379968755889723,2.656254464120108,-0.024802414538191986,0.2355689418764606
1769,True,0.6695423440023908,2.3519623498049453,2.489340314300156,2.33435444378312,2.4194083202646883,-0.017607906021825492,-0.06993199403546768
1770,True,0.778135786323629,2.1926358916609936,2.2977538403623656,2.6418208486477655,2.6704105029137377,0.44918495698677186,0.3726566625513721
1771,True,0.19992066581022544,2.083877263516256,2.672149364032632,2.2552076536986565,2.569418264090337,0.17133039018240037,-0.10273109994229523
1772,True,0.23548755060277218,1.9634956827810952,2.634749363430988,2.103993314955872,2.4805275272447593,0.14049763217477684,-0.15422183618622887
1773,True,0.29826473271857473,2.4446763070189883,2.05200260063188,2.4634450126905616,1.8915684173357306,0.018768705671573294,-0.16043418329614956
1774,True,1.3424931751044742,2.6548674080827466,2.1012398635091616,2.739349543695912,2.0182241183570273,0.08448213561316553,-0.08301574515213428
1775,True,1.053213796384903,2.485215120266252,2.279011618114309,2.620963344180723,2.232294890542466,0.1357482239144714,-0.0467167275718432
1776,True,1.325588431709998,2.08112854468435,2.4369789373525577,2.824996039664658,2.4974936414625764,0.7438674949803077,0.06051470411001869
1777,True,0.3572517672421469,2.302229911325105,2.1980256532852382,2.5159257571947546,2.278139639978419,0.21369584586964985,0.08011398669318082
1778,True,1.2321326125286651,2.1116690372783324,2.8140047444700587,2.682733674222993,2.4262253401168246,0.5710646369446604,-0.3877794043532341
1779,True,1.1310225894222397,2.6338930657488735,2.0878890801237504,2.4300497692934195,2.4915302837053774,-0.20384329645545396,0.40364120358162703
1780,True,0.7521715135259469,2.5938388466710878,2.3374633633278616,2.8430044263655305,2.3897393837194882,0.24916557969444275,0.0522760203916266
1781,True,1.4599865006875357,2.312446452439494,2.622676135362504,2.642849185206375,2.533864930837672,0.33040273276688126,-0.08881120452483193
1782,True,0.342723281319228,2.135028529200488,3.120595116960866,2.188931054140582,2.6076218662400037,0.053902524940093954,-0.5129732507208624
1783,True,0.9451282671829181,2.3279351142160296,2.7116728424719674,2.1678420246048833,2.547558794748808,-0.16009308961114632,-0.1641140477231593
1785,True,0.616460558814516,2.2946632194071532,2.6074189796233362,2.1364992709425388,2.1910847426975524,-0.15816394846461446,-0.41633423692578386
1786,True,0.931893431464152,2.6280256107770334,2.573850335062239,2.4640853186109446,2.337830286263312,-0.16394029216608885,-0.23602004879892702
1787,True,0.984938004248106,2.324593761950677,2.9234971057793104,2.36846537226133,2.7304682288276125,0.0438716103106529,-0.1930288769516979
1788,True,0.7847665963507876,2.71907184704634,2.7779936669474243,2.4141608562119465,2.4414639573151597,-0.30491099083439366,-0.3365297096322646
1790,True,0.19244049901041288,2.734105508388438,2.3654609946477665,2.492356702634075,2.2981990159213797,-0.24174880575436308,-0.06726197872638684
1791,True,0.5168666793716309,2.63599920314859,2.2988777215632847,2.4727393330939678,2.3875825663907415,-0.16325987005462217,0.08870484482745677
