size_target,size_actual,fold,member,arm,nmae_strain,mae_strain,rmse_strain,nmae_Pauli,mae_Pauli,rmse_Pauli,nmae_elst,mae_elst,rmse_elst,nmae_oi,mae_oi,rmse_oi,nmae_disp,mae_disp,rmse_disp,nmae_barrier,mae_barrier,rmse_barrier
400,400,4,0,xgb_delta,0.2226159539354243,4.964977208811503,7.29407406746398,0.2077419957627833,16.666853485963284,29.93796851052614,0.2701981212404067,9.6598969239455,16.22222335778985,0.1453918822097815,7.997475477365347,13.329233644133803,0.16876144103615387,0.9413038247670883,1.4110307123358767,0.31289519705248686,8.06456763526568,11.829318475786808
500,500,0,0,xgb_base,0.23610605505094864,5.294756401686152,7.798651485816678,0.2539852909824133,18.543509762757903,34.751998473249344,0.3127997002616741,10.743121150192941,17.231646644535388,0.1744633544782992,8.804825675572939,16.323828212730508,0.14546593630146143,0.8840391423292221,1.498609290186829,0.33781598902740434,9.682120431190842,14.188642801734469
500,500,0,0,xgb_delta,0.23610629179169243,5.294761710675659,7.7986502229644445,0.2539853009662693,18.543510491680948,34.75200551459474,0.31280000897554433,10.743131752986057,17.23165431369663,0.17446341639906168,8.804828800593212,16.323824806989276,0.14546584147227265,0.8840385660244401,1.4986192284634108,0.33781587638201405,9.682117202669192,14.188641427369094
500,500,1,0,xgb_base,0.2750655685698281,6.0977156663396554,10.709282459805001,0.20111532721990769,17.16125506200608,29.030746909680374,0.27184337558302657,10.114385480334045,14.703590997154556,0.14859125509297344,8.532452937144383,16.027097785497507,0.1696517664723956,1.019886069806518,2.010682091695205,0.33650618079811473,9.364850298044788,13.051258583671132
500,500,1,0,xgb_delta,0.2754719015682465,6.106723348046564,10.711650435325232,0.20106539592310188,17.156994403547543,29.020224249366393,0.27197118413291366,10.11914081026794,14.713117984548168,0.1482835764946339,8.514785321654788,16.000232068941802,0.16483637468437756,0.9909376473563491,1.9741101488464887,0.3382873826376248,9.414420527447561,13.107337202515918
500,500,2,0,xgb_base,0.2430407894346206,5.614506377915668,8.71448714378878,0.20710229274607375,17.256842080195238,31.203127661757133,0.2656820091943409,10.039927368710755,16.544232246593396,0.15485706732270985,8.439394861649555,16.06125263636401,0.14023395460421126,0.8083314098370303,1.3571217537155231,0.330752146271896,9.677089345682958,14.544952764846519
500,500,2,0,xgb_delta,0.2425855763219423,5.603990460277363,8.70929633816888,0.2070027755920695,17.248549792417297,31.19888401423192,0.26541017360964086,10.029654902257738,16.53829367453615,0.15485069168282461,8.439047402257373,16.060964120931104,0.1401669180403742,0.8079450001382524,1.3568145652448236,0.3308069712735526,9.678693406141488,14.546962995305202
500,500,3,0,xgb_base,0.22926017818716676,5.917282576744373,9.841993403255897,0.22892738329120443,19.59797676404317,34.309460522992794,0.2822111115369435,10.827155969081781,18.647962739000228,0.13663658680126275,7.96575870575049,14.67350219707851,0.16461829009283746,0.9358197912955896,1.6693055456240478,0.3119316725843582,8.274406660443697,12.974544782996492
500,500,3,0,xgb_delta,0.22915911085341786,5.914673994749021,9.853912842002295,0.2289241703905787,19.597701714589046,34.31205233926135,0.28247658470273185,10.837340966249124,18.673585773506904,0.13664438806449092,7.966213510586665,14.674092221297881,0.16494832113295088,0.9376959472130506,1.6685428640532438,0.3121832343990968,8.281079675524662,12.977368561015583
500,500,4,0,xgb_base,0.23298994133743095,5.196347019038139,7.715883292439047,0.18968985830760138,15.218555422929617,27.00998269660579,0.2612276064680653,9.339190593132606,15.995060472592096,0.13916147121741373,7.654763364639038,12.619513769320756,0.1498799930318377,0.835988421470691,1.4429614734709955,0.35031518337294953,9.029031179081171,12.198845658665297
