family,size_target,size_actual,fold,member,arm,nmae_strain,mae_strain,rmse_strain,nmae_Pauli,mae_Pauli,rmse_Pauli,nmae_elst,mae_elst,rmse_elst,nmae_oi,mae_oi,rmse_oi,nmae_disp,mae_disp,rmse_disp,nmae_barrier,mae_barrier,rmse_barrier
qmrxn20_e2,150,150,0,0,xgb_base,0.21553272244737323,2.8478817343711853,4.1964457917465205,0.2675061358584065,5.9650321960449215,8.66587727322206,0.2983687986408603,4.091580009460449,6.559748764446555,0.19220929930055222,4.11322135925293,5.815694460539393,0.23247928090969183,0.20735989660024642,0.3684909425520939,0.4393800158918946,4.8005705863237385,6.364546384774695
qmrxn20_e2,150,150,0,0,xgb_delta,0.21495908486328974,2.8403021335601806,4.132965451505209,0.267649477780722,5.968228530883789,8.655115156422248,0.29872457411152825,4.096458816528321,6.583044795661085,0.19123760742127704,4.092427444458008,5.817533053963693,0.2071516524254602,0.18476891815662383,0.3010427641682226,0.4557491881558786,4.979416605830193,6.499846496109692
qmrxn20_e2,150,150,1,0,xgb_base,0.2724803521647072,4.523252636194229,10.430203950609881,0.22939184557621334,7.711442756652832,13.178995735272892,0.3928518277320399,5.9874547004699705,7.799336851908538,0.21542859027858025,7.456996059417724,12.3198694566998,0.3492617743270124,0.19600134417414666,0.2974163685138453,0.5707648812492926,7.3031632982194425,9.838738400182994
qmrxn20_e2,150,150,1,0,xgb_delta,0.2919047503062005,4.845703262090683,9.176267182834795,0.21888439827937411,7.358214950561523,12.081345986260212,0.31496264132129775,4.800345611572266,6.088811195304126,0.2147171538209271,7.432369899749756,12.28642742384971,0.3942597238664351,0.22125363126397132,0.29154292366872264,0.528540162454605,6.762881254404784,9.061480181639958
qmrxn20_e2,150,150,2,0,xgb_base,0.2402318231596333,2.7780596733093263,4.386633463814624,0.15529994303648084,3.744619369506836,4.687418524222479,0.24791004333377395,3.631854438781738,4.591534437066275,0.10775510480395734,2.7263051986694338,3.84133615053552,0.2170496545725145,0.12425007671117783,0.19541924431345123,0.431349738602047,4.094288089871407,6.282917747113018
qmrxn20_e2,150,150,2,0,xgb_delta,0.2410840431798124,2.78791481256485,4.424407049998172,0.15556480406565174,3.751005744934082,4.698926762046606,0.24744298021672337,3.625012016296387,4.562820409992299,0.10412918474448177,2.6345660209655763,3.717585799791907,0.23165264263777968,0.1326095573604107,0.15589083576797927,0.42512952275523586,4.035247007012368,6.23310316178152
qmrxn20_e2,150,150,3,0,xgb_base,0.19208481721368237,2.4262624204158785,3.632634098375866,0.2908737165073995,6.595274353027344,9.525261512868067,0.3947538709281746,4.834629535675049,7.184901547739858,0.11785875648475849,2.7472580909729003,3.8582859152448545,0.20200199320762618,0.11735305935144424,0.1706443180788792,0.39791146871260197,4.055085562169552,5.437301090468428
qmrxn20_e2,150,150,3,0,xgb_delta,0.19432867060554435,2.4546049892902375,3.7648144210713834,0.37062860432715805,8.4036376953125,11.583514375162277,0.47911100334035606,5.86776819229126,8.408758678068077,0.14922013539137144,3.478283977508545,4.377473453806299,0.2979336184246101,0.17308453768491744,0.2356908815492791,0.4098315483465553,4.176562188565731,5.445374937307919
qmrxn20_e2,150,150,4,0,xgb_base,0.2414460896314434,2.9824883876702724,4.534198132209005,0.2795105377597435,6.241427690554888,10.355167005074096,0.38043081935088957,4.7435748760516825,8.413492569758946,0.1400760459510514,3.174394069573818,4.791242752772122,0.18605045902169068,0.11726683531052028,0.14966733291378698,0.5514531022286111,5.537528896943117,7.775138309549934
qmrxn20_e2,150,150,4,0,xgb_delta,0.24295191005388028,3.0010891938820863,4.50771958108424,0.29667505366605706,6.624708713629307,11.3716915098341,0.4809251243808839,5.996633872007712,10.157074741502473,0.14683763214569706,3.3276246877817006,4.7698582153644455,0.18887227372967982,0.11904541345743033,0.14865746536272967,0.5345202593769879,5.367494298861577,7.808244187665681
qmrxn20_e2,50,50,0,0,xgb_base,0.4318024671924153,5.705501908063889,8.267762218092138,0.5280792288902321,11.77546672821045,17.401032690866025,0.6489118078726139,8.898633480072021,12.590672747566412,0.33458188401474176,7.159951972961426,10.63343521324279,0.4707580579488661,0.41989265382289886,0.7033728667672964,0.6444311847909386,7.040915104746818,9.289613333289388
qmrxn20_e2,50,50,0,0,xgb_delta,0.5386960981012977,7.1179111957550045,10.057487764865842,0.5291533181924806,11.799417495727539,17.05754874263461,0.6662019894635167,9.135736560821533,12.713328692943202,0.3356519126808821,7.18285026550293,10.985546693721442,0.5390855606638756,0.48083737045526503,0.7111785336376293,0.6447890783581373,7.044825372099877,9.40118132757919
qmrxn20_e2,50,50,1,0,xgb_base,0.424044356783633,7.039258939027786,11.500364155340387,0.3678880260551081,12.367255020141602,21.512384832809285,0.5890517812928872,8.977738189697266,13.957786403618524,0.2838748062444229,9.826241302490235,15.7544751926062,0.588326837108155,0.33016167059540746,0.4709432341294648,0.6038021603935615,7.7258884035050865,10.183487837563623
qmrxn20_e2,50,50,1,0,xgb_delta,0.42283704839143554,7.0192172706127165,11.630398001575017,0.3540149611153235,11.900885581970215,20.545878711570506,0.5686147865835314,8.666257953643798,13.621135460690383,0.27470834488514945,9.508946990966797,14.468746525383755,0.6591331527851845,0.3698972903192043,0.4656833678227759,0.6382242954574974,8.166333290189504,10.437198829774301
