model,fold,member,channel,MAE,RMSE,NMAE,R2_det
m2,2,4,Pauli,90.3877634455444,123.74616749002546,0.9015786674719958,0.05637398913256564
m2,2,4,Velst,38.94714237170614,51.43721081480281,0.924194717646339,0.06090693405735037
m2,2,4,oi,74.27675278930907,105.11893095360017,0.9382180582269297,0.04609337094886523
m2,2,4,disp,1.4892933433222924,1.8516705324295057,0.2637815477680479,0.9320979442757857
m2,2,4,barrier,17.94813972559704,24.94687867028581,0.5085583228217445,0.6914375598556506
m2,3,0,strain,19.518637055804017,35.17334294331215,0.9135922354031223,0.000221109099069694
m2,3,0,Pauli,81.7176547931258,112.64966270846848,0.7785498139253563,0.26621408147624437
m2,3,0,Velst,33.64315844797025,45.088023260860616,0.7912247129609887,0.26830260013511986
m2,3,0,oi,64.46769683679958,92.25420303372678,0.7992746016292541,0.2255208100758681
m2,3,0,disp,1.4944947506212125,2.0155866946212706,0.30231722642206194,0.8989099060959507
m2,3,0,barrier,19.503708262732076,26.381505182436666,0.5892996845899638,0.6531134717378628
m2,3,1,strain,17.348554805585533,34.29898471584251,0.8120190421357055,0.049309401066708114
m2,3,1,Pauli,76.8977937880595,109.36529173590584,0.7326294813100825,0.3083782961299648
m2,3,1,Velst,31.784615525774136,44.70865094906021,0.7475152291319216,0.2805638573722504
m2,3,1,oi,62.224341523115804,90.98784290735634,0.7714613399084794,0.2466372056802144
m2,3,1,disp,1.4506463431249,1.9333806096544761,0.29344725285286777,0.9069877068723933
m2,3,1,barrier,19.636888667656358,26.855191608741652,0.5933236973345254,0.6405447725021026
m2,3,2,strain,17.646995993936137,34.575469315478415,0.8259879248820814,0.033920564582624047
m2,3,2,Pauli,78.84301709217631,113.43292847666828,0.7511622358941117,0.2559744140708905
m2,3,2,Velst,31.641992936468426,44.35240090712788,0.7441610102508471,0.29198348295824417
m2,3,2,oi,63.154873437942214,92.59638495096381,0.7829981337140499,0.21976488248799075
m2,3,2,disp,1.4774496335132865,1.956350429100836,0.2988692166341617,0.9047644850932892
m2,3,2,barrier,19.32658605362959,26.661140545002414,0.5839479811830062,0.6457207295230907
m2,3,3,strain,16.664138229029952,33.70409273863925,0.7799841378370761,0.08200154098423951
m2,3,3,Pauli,74.69643258137309,108.36543856327367,0.7116564203211568,0.32096655137132823
m2,3,3,Velst,31.29056416954964,42.053475983211335,0.7358960571947428,0.36347873335203384
m2,3,3,oi,59.15818557314053,90.31301778823054,0.7334469436186039,0.257770624221049
m2,3,3,disp,1.4774133160615424,1.9793732803882311,0.29886187007688714,0.9025097820778855
m2,3,3,barrier,19.643510712559817,27.472110436191677,0.5935237807709868,0.6238402350085068
m2,3,4,strain,19.151358555836282,35.519580925104194,0.8964013431885836,-0.019558938032391726
m2,3,4,Pauli,81.21477569288508,117.10538868646657,0.7737587264802929,0.20701797743279182
m2,3,4,Velst,34.98426924845216,48.860761747325235,0.8227651525960253,0.14073012222310288
m2,3,4,oi,65.36190664388572,95.22302884910368,0.8103610716351715,0.17487183280692642
m2,3,4,disp,1.4827579909069524,1.9830989259269276,0.2999430296291174,0.9021424377006466
m2,3,4,barrier,19.675343737860395,27.248831572879823,0.594485607697255,0.6299298448817348
m2,4,0,strain,16.684819218439934,28.610735283559876,0.7324393058227232,0.20686896456893578
m2,4,0,Pauli,68.18106541878137,92.28892303121101,0.7609787829490042,0.34379382242847967
m2,4,0,Velst,30.02651108533908,39.248723535880295,0.758984366414428,0.3619601142119353
m2,4,0,oi,53.13088774833924,75.59083052903323,0.7684342230166779,0.2706231181241553
m2,4,0,disp,1.5236102393708932,1.9815470721760928,0.2898868380267293,0.9056138589543798
m2,4,0,barrier,17.322860025299285,23.3495994155001,0.5370267823947842,0.7008841658798756
m2,4,1,strain,17.09482380365714,28.672121535693602,0.750437911012807,0.20346188172313573
m2,4,1,Pauli,66.48411169418922,92.60707897104697,0.7420388357344921,0.33926162609810995
m2,4,1,Velst,30.266535315758144,40.36335368346342,0.7650514928258503,0.32520595472607283
m2,4,1,oi,52.82915152800389,76.40665299550045,0.7640701996047665,0.25479439732862996
m2,4,1,disp,1.4859928395121524,1.9177691088606963,0.2827296341578841,0.9115918951683346
m2,4,1,barrier,19.07352339476347,25.633278216106184,0.5912991782339649,0.6395136391344067
m2,4,2,strain,17.984642343643383,29.19749752361845,0.7894996512212605,0.17400357707395064
m2,4,2,Pauli,67.631693369303,92.93506761174729,0.7548471616399143,0.33457303306106667
m2,4,2,Velst,30.192172744335274,39.26024528958302,0.7631718195932218,0.36158545655308016
m2,4,2,oi,53.54604412500675,76.91362089377375,0.7744386468321803,0.24487252106801916
m2,4,2,disp,1.497689935641411,1.9550428114435228,0.28495516016406636,0.9081219038742356
m2,4,2,barrier,18.021812930703163,24.177698406476175,0.5586950536436622,0.6792915174485238
m2,4,3,strain,18.34793363779019,29.43475001548873,0.8054476108492706,0.1605253046296249
m2,4,3,Pauli,73.14322395202441,100.51781960698169,0.8163621557114241,0.22155617581437737
m2,4,3,Velst,32.2545070373095,43.9763445086666,0.815301735128166,0.19899540571000085
m2,4,3,oi,57.61713783404766,81.22243103369348,0.8333190432214298,0.15789600455105013
m2,4,3,disp,1.5296967473740761,1.9876948633466738,0.291044876030199,0.9050272804805818
m2,4,3,barrier,17.872123094227835,24.026736817508393,0.5540545121209492,0.6832839169482282
m2,4,4,strain,17.16124683465713,29.876713019334872,0.7533537855020257,0.13512660631574192
m2,4,4,Pauli,68.21341850207402,97.873918201404,0.761339880414957,0.26196814339384633
m2,4,4,Velst,30.377768403444534,42.74451532550991,0.7678631473115157,0.24324108005790313
m2,4,4,oi,54.495262529605476,78.13705578401216,0.7881672318064404,0.22065842353141008
m2,4,4,disp,1.4881624925212982,1.9313138856197596,0.28314243910903497,0.9103386715520615
m2,4,4,barrier,16.83030095944802,22.599653134812243,0.5217569360826182,0.7197897082871563
m3,0,0,strain,16.64567121769647,22.57883741515994,0.8485884725329604,0.16638792634230737
m3,0,0,Pauli,76.1721388139065,110.91612949337528,0.7317882303179012,0.26926726033031245
m3,0,0,Velst,31.905619386606997,44.51161984866436,0.7423234419789577,0.29539529037338796
m3,0,0,oi,59.76196942764258,90.74782118928606,0.7340217400528708,0.22980738157687797
m3,0,0,disp,1.4658562756559383,1.9050328326610286,0.28099935344902277,0.922495827733471
m3,0,0,barrier,17.55668245677678,23.453422050585502,0.5563913131522578,0.7006716559568245
m3,0,1,strain,16.709635257720947,22.732504645617958,0.8518493291431584,0.15500250694403217
m3,0,1,Pauli,78.6200706194032,114.04338151571895,0.7553055912818588,0.22748072199329616
m3,0,1,Velst,32.79011944629861,45.07651672978944,0.7629024227780732,0.27739753172485326
m3,0,1,oi,62.22334459667686,93.80810619799695,0.7642533890731554,0.17698514188795622
